http://beerfest.pizzahut.pl/;50;18;27;10;67;3743758
http://restauracje.pizzahut.pl/;72;13;14;2;42;560881
http://restauracje.pizzahut.pl/1031111-pizza-hut-dostawa-warszawa-grojecka;83;18;29;3;86;544133
http://restauracje.pizzahut.pl/1065598-pizza-hut-express-cuprum-lubin;86;17;30;3;86;409867
http://restauracje.pizzahut.pl/1065599-pizza-hut-express-wroclavia;83;17;29;3;88;620911
http://restauracje.pizzahut.pl/1065601-pizza-hut-express-metropolia;86;17;30;3;86;535718
http://restauracje.pizzahut.pl/1072804-pizza-hut-express-swarzedz;85;17;29;3;89;486933
http://restauracje.pizzahut.pl/1074460-pizza-hut-dostawa-wroclaw-astra;83;17;29;3;88;599756
http://restauracje.pizzahut.pl/692724-pizza-hut-rynek;82;21;64;15;167;1209015
http://restauracje.pizzahut.pl/692725-pizza-hut-kazimierz;82;21;64;15;166;1196951
http://restauracje.pizzahut.pl/692726-pizza-hut-bemowo;80;21;64;15;165;1131776
http://restauracje.pizzahut.pl/692727-pizza-hut-makro-jerozolimskie;83;21;64;15;169;1196393
http://restauracje.pizzahut.pl/692728-pizza-hut-focus;83;21;64;15;160;1028848
http://restauracje.pizzahut.pl/692729-pizza-hut-pulawska;83;21;64;15;165;1146961
http://restauracje.pizzahut.pl/692731-pizza-hut-gdynia;82;21;64;15;162;999690
http://restauracje.pizzahut.pl/692732-pizza-hut-torunska;83;21;64;15;168;1167813
http://restauracje.pizzahut.pl/692733-pizza-hut-silesia;83;21;64;15;164;1154559
http://restauracje.pizzahut.pl/692734-pizza-hut-ursynow;81;21;64;15;167;1121260
http://restauracje.pizzahut.pl/692735-pizza-hut-leszno;83;22;65;15;167;1007989
http://restauracje.pizzahut.pl/692736-pizza-hut-galeria-dominikanska;84;21;64;15;167;1209641
http://restauracje.pizzahut.pl/692737-pizza-hut-dostawa-piaseczno;83;21;64;15;167;1154494
http://restauracje.pizzahut.pl/692738-pizza-hut-galeria-baltycka;83;21;65;15;168;1166988
http://restauracje.pizzahut.pl/692739-pizza-hut-sienkiewicza;84;21;65;15;165;1077834
http://restauracje.pizzahut.pl/692740-pizza-hut-struga;82;21;65;15;166;1094740
http://restauracje.pizzahut.pl/692741-pizza-hut-riviera;83;21;64;15;164;1012943
http://restauracje.pizzahut.pl/692742-pizza-hut-berg;83;21;64;15;168;1198423
http://restauracje.pizzahut.pl/692743-pizza-hut-tarasy-zamkowe;80;21;65;15;167;1224326
http://restauracje.pizzahut.pl/692744-pizza-hut-kaskada;83;22;65;15;166;1091288
http://restauracje.pizzahut.pl/692745-pizza-hut-katowice;83;21;64;15;168;1220913
http://restauracje.pizzahut.pl/692746-pizza-hut-stary-browar;83;21;64;15;167;1187076
http://restauracje.pizzahut.pl/692747-pizza-hut-szeroka;83;21;64;15;164;1053657
http://restauracje.pizzahut.pl/692748-pizza-hut-zamek;83;22;64;15;165;1139691
http://restauracje.pizzahut.pl/692749-pizza-hut-city-center;83;21;64;15;167;1183391
http://restauracje.pizzahut.pl/692750-pizza-hut-promenada;82;21;64;15;166;1131602
http://restauracje.pizzahut.pl/692751-pizza-hut-millenium-hall;83;22;64;15;165;1079823
http://restauracje.pizzahut.pl/692752-pizza-hut-galaxy;81;21;65;15;165;1089775
http://restauracje.pizzahut.pl/692753-pizza-hut-korona;82;21;64;15;165;1124122
http://restauracje.pizzahut.pl/692755-pizza-hut-bonarka;83;21;64;15;160;1079148
http://restauracje.pizzahut.pl/692756-pizza-hut-arkadia;78;21;64;15;166;1245132
http://restauracje.pizzahut.pl/692757-pizza-hut-jurajska;82;21;65;15;168;1093951
http://restauracje.pizzahut.pl/692758-pizza-hut-zodiak;83;21;64;15;164;1145787
http://restauracje.pizzahut.pl/692759-pizza-hut-bielany-wroclawskie;81;22;64;15;166;1049451
http://restauracje.pizzahut.pl/692760-pizza-hut-czeladz;81;21;64;15;167;1149494
http://restauracje.pizzahut.pl/692762-pizza-hut-galeria-krakowska;79;21;64;15;165;1268583
http://restauracje.pizzahut.pl/692763-pizza-hut-radom-sloneczna;80;21;64;15;164;1072493
http://restauracje.pizzahut.pl/692764-pizza-hut-echo;83;21;64;15;164;1061938
http://restauracje.pizzahut.pl/692765-pizza-hut-malta;81;21;64;15;164;1138192
http://restauracje.pizzahut.pl/692766-pizza-hut-galeria-katowicka;80;21;64;15;168;1219576
http://restauracje.pizzahut.pl/692767-pizza-hut-opole-karolinka;83;22;64;15;165;1033950
http://restauracje.pizzahut.pl/692768-pizza-hut-wzorcownia;83;22;65;15;169;1026108
http://restauracje.pizzahut.pl/692769-pizza-hut-m1-krakow;81;21;64;15;164;1156922
http://restauracje.pizzahut.pl/692770-pizza-hut-blue-city;80;21;64;15;164;1138801
http://restauracje.pizzahut.pl/692771-pizza-hut-gruba-kaska;82;22;64;15;163;1096829
http://restauracje.pizzahut.pl/692772-pizza-hut-atrium;83;21;65;15;168;1029323
http://restauracje.pizzahut.pl/692773-pizza-hut-wichrowe-wzgorze;82;21;64;15;165;1131235
http://restauracje.pizzahut.pl/692774-pizza-hut-poznan-m1;83;21;64;15;164;1097279
http://restauracje.pizzahut.pl/692775-pizza-hut-warszawa-marki;83;21;64;15;167;1117828
http://restauracje.pizzahut.pl/692776-pizza-hut-lodz-manufaktura;83;21;64;15;164;1103705
http://restauracje.pizzahut.pl/692777-pizza-hut-jelenia-gora;83;21;64;15;164;1069688
http://restauracje.pizzahut.pl/692778-pizza-hut-opole-wolnosci;82;22;64;15;169;1092436
http://restauracje.pizzahut.pl/692779-pizza-hut-rybnik-rynek;83;21;65;15;165;1079057
http://restauracje.pizzahut.pl/692780-pizza-hut-wola;82;22;64;15;169;1217740
http://restauracje.pizzahut.pl/692781-pizza-hut-dostawa-delco-shell;81;21;64;15;161;1108889
http://restauracje.pizzahut.pl/692782-pizza-hut-dostawa-wilanowska;83;22;64;15;165;1115705
http://restauracje.pizzahut.pl/692785-pizza-hut-express-morena-gdansk;84;17;30;3;88;558495
http://restauracje.pizzahut.pl/692787-pizza-hut-express-galeria-sfera;85;17;29;3;89;558514
http://restauracje.pizzahut.pl/692788-pizza-hut-express-magnolia-park;85;17;29;3;86;571047
http://restauracje.pizzahut.pl/692789-pizza-hut-express-tarnow-gemini;85;17;29;3;82;411085
http://restauracje.pizzahut.pl/767125-pizza-hut-express-galeria-wolomin;85;17;29;3;85;489022
http://restauracje.pizzahut.pl/767388-pizza-hut-dostawa-lazurowa;83;18;29;3;91;610468
http://restauracje.pizzahut.pl/773740-pizza-hut-express-warminska;84;17;29;3;87;471478
http://restauracje.pizzahut.pl/774789-pizza-hut-dostawa-borek;84;17;29;3;87;567515
http://restauracje.pizzahut.pl/776256-pizza-hut-poznan-posnania;90;12;10;2;38;190479
http://restauracje.pizzahut.pl/777126-pizza-hut-express-targowek;85;17;29;3;86;509057
http://restauracje.pizzahut.pl/795277-pizza-hut-express-arkady;85;17;29;3;89;627538
http://restauracje.pizzahut.pl/852980-pizza-hut-express-gemini;85;17;29;3;86;490368
http://restauracje.pizzahut.pl/855677-pizza-hut-raclawickie;83;17;30;3;93;564787
http://restauracje.pizzahut.pl/855901-pizza-hut-dostawa-gdansk-zaspa;83;17;29;3;89;535940
http://restauracje.pizzahut.pl/874730-pizza-hut-express-olsztyn-aura;85;17;29;3;85;465639
http://restauracje.pizzahut.pl/874751-pizza-hut-dostawa-krakow-broniewskiego;83;17;29;3;88;599703
http://restauracje.pizzahut.pl/889757-pizza-hut-zlote-tarasy;83;17;29;3;92;716245
http://restauracje.pizzahut.pl/898833-pizza-hut-express-gorzow-askana;83;18;30;3;87;449365
http://restauracje.pizzahut.pl/900591-pizza-hut-dostawa-legionowo-gondola;83;17;29;3;89;509123
http://restauracje.pizzahut.pl/902647-pizza-hut-dostawa-wroclaw-leclerc;83;17;29;3;88;609590
http://restauracje.pizzahut.pl/911496-pizza-hut-dostawa-katowice-jankego;83;18;29;3;85;487843
http://restauracje.pizzahut.pl/915229-pizza-hut-express-3-stawy;83;17;29;3;86;548449
http://restauracje.pizzahut.pl/959952-pizza-hut-dostawa-warszawa-magiczna;83;17;29;3;87;521648
http://restauracje.pizzahut.pl/995379-pizza-hut-dostawa-warszawa-belgradzka;83;17;29;3;87;520414
http://restauracje.pizzahut.pl/995495-pizza-hut-express-pila;85;17;29;3;89;452805
http://restauracje.pizzahut.pl/999079-pizza-hut-dostawa-warszawa-rzeczypospolitej;83;17;29;3;87;536938
http://restauracje.pizzahut.pl/geolocation;89;13;13;2;41;190682
http://restauracje.pizzahut.pl/pizza/pl/Bełchatów;75;17;28;3;88;554546
http://restauracje.pizzahut.pl/pizza/pl/Bialystok;82;17;29;3;96;646914
http://restauracje.pizzahut.pl/pizza/pl/Białołeka;75;17;28;3;89;577772
http://restauracje.pizzahut.pl/pizza/pl/Białystok;82;17;29;3;96;646911
http://restauracje.pizzahut.pl/pizza/pl/Bielany;76;17;28;3;91;654393
http://restauracje.pizzahut.pl/pizza/pl/Bielany-Wrocławskie;81;17;28;3;92;607741
http://restauracje.pizzahut.pl/pizza/pl/Bielsko-Biała;75;17;28;3;92;738749
http://restauracje.pizzahut.pl/pizza/pl/Bielsko-Biała;75;17;28;3;92;738749
http://restauracje.pizzahut.pl/pizza/pl/Bolesławiec;82;17;28;3;87;650713
http://restauracje.pizzahut.pl/pizza/pl/Brzeg;75;17;28;3;88;613022
http://restauracje.pizzahut.pl/pizza/pl/Bydgoszcz;83;17;28;3;87;484479
http://restauracje.pizzahut.pl/pizza/pl/Bytom;77;17;28;3;92;691496
http://restauracje.pizzahut.pl/pizza/pl/Chorzów;77;17;28;3;92;691490
http://restauracje.pizzahut.pl/pizza/pl/Chrzanów;76;17;28;3;91;713301
http://restauracje.pizzahut.pl/pizza/pl/Czeladź;77;17;28;3;92;691489
http://restauracje.pizzahut.pl/pizza/pl/Częstochowa;81;17;29;3;96;608465
http://restauracje.pizzahut.pl/pizza/pl/D;73;17;28;3;89;591827
http://restauracje.pizzahut.pl/pizza/pl/Dębica;80;17;28;3;87;588728
http://restauracje.pizzahut.pl/pizza/pl/Fordon;82;18;28;3;88;485044
http://restauracje.pizzahut.pl/pizza/pl/Gda;74;17;28;3;90;514485
http://restauracje.pizzahut.pl/pizza/pl/Gdańsk;75;17;28;3;90;514477
http://restauracje.pizzahut.pl/pizza/pl/Gdynia;75;17;28;3;89;513822
http://restauracje.pizzahut.pl/pizza/pl/Gliwice;77;17;28;3;92;691490
http://restauracje.pizzahut.pl/pizza/pl/Głogów;80;17;28;3;85;545005
http://restauracje.pizzahut.pl/pizza/pl/Gniezno;75;17;28;3;90;541045
http://restauracje.pizzahut.pl/pizza/pl/Gorzów-Wielkopolski;83;17;29;3;93;519737
http://restauracje.pizzahut.pl/pizza/pl/Inowrocław;82;17;28;3;87;484476
http://restauracje.pizzahut.pl/pizza/pl/Jarosław;81;17;29;3;96;654216
http://restauracje.pizzahut.pl/pizza/pl/Jasło;81;17;28;3;87;588715
http://restauracje.pizzahut.pl/pizza/pl/Jaworzno;77;17;28;3;91;727277
http://restauracje.pizzahut.pl/pizza/pl/Jelenia;79;18;29;3;97;610214
http://restauracje.pizzahut.pl/pizza/pl/Jelenia-Góra;78;17;29;3;96;609635
http://restauracje.pizzahut.pl/pizza/pl/Katowice;77;17;28;3;92;736858
http://restauracje.pizzahut.pl/pizza/pl/Kędzierzyn-Koźle;80;17;28;3;88;636289
http://restauracje.pizzahut.pl/pizza/pl/Kielce;83;18;29;3;100;616162
http://restauracje.pizzahut.pl/pizza/pl/Kołobrzeg;81;17;29;3;96;538553
http://restauracje.pizzahut.pl/pizza/pl/Koszalin;82;18;29;3;97;539120
http://restauracje.pizzahut.pl/pizza/pl/Krak;84;13;10;2;39;191046
http://restauracje.pizzahut.pl/pizza/pl/Krak;84;13;10;2;39;191046
http://restauracje.pizzahut.pl/pizza/pl/Kraków;80;17;28;3;89;625339
http://restauracje.pizzahut.pl/pizza/pl/Kraśnik;80;17;29;3;97;654103
http://restauracje.pizzahut.pl/pizza/pl/Krosno;81;17;29;3;95;650506
http://restauracje.pizzahut.pl/pizza/pl/Legionowo;77;17;28;3;90;582258
http://restauracje.pizzahut.pl/pizza/pl/Legnica;83;17;28;3;87;650708
http://restauracje.pizzahut.pl/pizza/pl/Leszno;80;17;29;3;97;562260
http://restauracje.pizzahut.pl/pizza/pl/Lubin;86;17;29;3;93;486993
http://restauracje.pizzahut.pl/pizza/pl/Lublin;80;17;29;3;97;654086
http://restauracje.pizzahut.pl/pizza/pl/Łomianki;75;18;28;3;91;582183
http://restauracje.pizzahut.pl/pizza/pl/Łódź;80;17;28;3;88;554544
http://restauracje.pizzahut.pl/pizza/pl/Malbork;76;17;28;3;90;553888
http://restauracje.pizzahut.pl/pizza/pl/Mielec;82;17;29;3;97;574518
http://restauracje.pizzahut.pl/pizza/pl/Mokot;76;17;28;3;92;595179
http://restauracje.pizzahut.pl/pizza/pl/Mokotów;75;17;28;3;92;595179
http://restauracje.pizzahut.pl/pizza/pl/Mysłowice;75;17;28;3;92;737829
http://restauracje.pizzahut.pl/pizza/pl/Nowy;77;17;28;3;88;554544
http://restauracje.pizzahut.pl/pizza/pl/Nysa;81;17;29;3;97;585392
http://restauracje.pizzahut.pl/pizza/pl/Oleśnica;77;17;28;3;90;587121
http://restauracje.pizzahut.pl/pizza/pl/Olkusz;77;17;28;3;91;712605
http://restauracje.pizzahut.pl/pizza/pl/Olsztyn;84;17;30;3;97;560892
http://restauracje.pizzahut.pl/pizza/pl/Opole;83;17;29;3;97;585389
http://restauracje.pizzahut.pl/pizza/pl/Osielsko;82;17;28;3;87;484471
http://restauracje.pizzahut.pl/pizza/pl/Oświęcim;77;17;28;3;92;737829
http://restauracje.pizzahut.pl/pizza/pl/Otwock;76;17;28;3;90;595258
http://restauracje.pizzahut.pl/pizza/pl/Pabianice;79;17;28;3;88;554539
http://restauracje.pizzahut.pl/pizza/pl/Piaseczno;77;17;28;3;91;598541
http://restauracje.pizzahut.pl/pizza/pl/Piła;86;17;29;3;94;517728
http://restauracje.pizzahut.pl/pizza/pl/Płock;80;17;28;3;85;545481
http://restauracje.pizzahut.pl/pizza/pl/Pozna;75;17;28;3;90;541028
http://restauracje.pizzahut.pl/pizza/pl/Poznań;77;17;28;3;90;541027
http://restauracje.pizzahut.pl/pizza/pl/Puławy;80;17;29;3;95;641506
http://restauracje.pizzahut.pl/pizza/pl/Racibórz;84;18;29;3;96;644313
http://restauracje.pizzahut.pl/pizza/pl/Radom;82;17;29;3;96;634605
http://restauracje.pizzahut.pl/pizza/pl/Radomsko;81;17;29;3;96;608448
http://restauracje.pizzahut.pl/pizza/pl/Rybnik;77;17;28;3;92;737824
http://restauracje.pizzahut.pl/pizza/pl/Rzeszów;81;17;29;3;96;654198
http://restauracje.pizzahut.pl/pizza/pl/Skar%C5%BCysko-Kamienna;81;17;28;3;89;584790
http://restauracje.pizzahut.pl/pizza/pl/Sochaczew;76;17;28;3;91;611932
http://restauracje.pizzahut.pl/pizza/pl/Sopot;81;12;10;2;38;190474
http://restauracje.pizzahut.pl/pizza/pl/Starachowice;81;17;28;3;89;584792
http://restauracje.pizzahut.pl/pizza/pl/Swarzędz;76;18;28;3;91;541595
http://restauracje.pizzahut.pl/pizza/pl/Szczecin;80;17;28;3;88;536476
http://restauracje.pizzahut.pl/pizza/pl/Targówek;71;17;28;3;93;597729
http://restauracje.pizzahut.pl/pizza/pl/Tarnów;84;17;29;3;97;574506
http://restauracje.pizzahut.pl/pizza/pl/Tczew;73;17;28;3;90;514466
http://restauracje.pizzahut.pl/pizza/pl/Toruń;81;17;28;3;87;484474
http://restauracje.pizzahut.pl/pizza/pl/Wałbrzych;80;17;29;3;96;609634
http://restauracje.pizzahut.pl/pizza/pl/Warszawa;72;17;28;3;93;652696
http://restauracje.pizzahut.pl/pizza/pl/Wawrszawa;73;17;28;3;96;669246
http://restauracje.pizzahut.pl/pizza/pl/Wejherowo;75;17;28;3;90;514472
http://restauracje.pizzahut.pl/pizza/pl/Włocławek;79;17;28;3;87;556568
http://restauracje.pizzahut.pl/pizza/pl/Wo;75;17;28;3;90;653987
http://restauracje.pizzahut.pl/pizza/pl/Wołomin;72;17;28;3;91;584435
http://restauracje.pizzahut.pl/pizza/pl/Wroc;71;17;28;3;93;565378
http://restauracje.pizzahut.pl/pizza/pl/Wrocław;71;17;28;3;93;565378
http://restauracje.pizzahut.pl/pizza/pl/Zawiercie;77;17;28;3;92;672654
http://restauracje.pizzahut.pl/pizza/pl/Zdu;77;17;28;3;88;554545
http://restauracje.pizzahut.pl/pizza/pl/Zgierz;80;17;28;3;88;554542
http://restauracje.pizzahut.pl/pl;82;18;28;3;93;712441
http://restauracje.pizzahut.pl/pl/lodzkie;77;17;28;3;88;554545
http://restauracje.pizzahut.pl/pl/lubelskie;81;17;29;3;97;654093
http://restauracje.pizzahut.pl/pl/wojewodztwo-dolnoslaskie;73;17;28;3;93;693258
http://restauracje.pizzahut.pl/pl/wojewodztwo-kujawsko-pomorskie;86;17;28;3;89;589977
http://restauracje.pizzahut.pl/pl/wojewodztwo-lubuskie;86;17;29;3;93;519725
http://restauracje.pizzahut.pl/pl/wojewodztwo-malopolskie;80;17;28;3;91;632335
http://restauracje.pizzahut.pl/pl/wojewodztwo-mazowieckie;80;17;28;3;93;634834
http://restauracje.pizzahut.pl/pl/wojewodztwo-opolskie;84;17;29;3;97;585392
http://restauracje.pizzahut.pl/pl/wojewodztwo-podkarpackie;82;17;29;3;96;654203
http://restauracje.pizzahut.pl/pl/wojewodztwo-podlaskie;83;17;29;3;96;646889
http://restauracje.pizzahut.pl/pl/wojewodztwo-pomorskie;76;18;28;3;91;515032
http://restauracje.pizzahut.pl/pl/wojewodztwo-slaskie;77;17;28;3;92;716595
http://restauracje.pizzahut.pl/pl/wojewodztwo-swietokrzyskie;79;17;29;3;99;615572
http://restauracje.pizzahut.pl/pl/wojewodztwo-wielkopolskie;76;17;28;3;90;610399
http://restauracje.pizzahut.pl/pl/wojewodztwo-zachodniopomorskie;81;17;28;3;88;559092
http://restauracje.pizzahut.pl/pl/woj-warminsko-mazurskie;84;17;29;3;95;583873
http://restauracje.pizzahut.pl/search;72;17;28;3;92;711840
http://restaurants.pizzahut.pl/;72;13;14;2;42;560794
http://restaurants.pizzahut.pl/1031111-pizza-hut-dostawa-warszawa-grojecka;82;18;29;3;85;544697
http://restaurants.pizzahut.pl/1031938-pizza-hut-dostawa-katowice-1000lecia;83;17;29;3;87;606393
http://restaurants.pizzahut.pl/1031991-pizza-hut-dostawa-warszawa-starodeby;82;17;29;3;89;632325
http://restaurants.pizzahut.pl/1065599-pizza-hut-express-wroclavia;85;17;29;3;88;621502
http://restaurants.pizzahut.pl/1065601-pizza-hut-express-metropolia;85;17;30;3;86;534782
http://restaurants.pizzahut.pl/1072804-pizza-hut-express-swarzedz;85;17;29;3;89;486932
http://restaurants.pizzahut.pl/1072841-pizza-hut-warszawa-galeria-polnocna;84;17;29;3;87;512676
http://restaurants.pizzahut.pl/1074460-pizza-hut-dostawa-wroclaw-astra;83;18;29;3;89;600969
http://restaurants.pizzahut.pl/1081398-pizza-hut-dostawa-lodz-rzgowska;81;17;29;3;88;533143
http://restaurants.pizzahut.pl/692724-pizza-hut-rynek;80;21;64;15;167;1210608
http://restaurants.pizzahut.pl/692725-pizza-hut-kazimierz;82;22;64;15;167;1198600
http://restaurants.pizzahut.pl/692726-pizza-hut-bemowo;77;21;64;15;164;1132696
